,raw_idx,tweet_id,tweet_text,verifiable,verifiable_numeric,false_info,false_info_numeric,interest_to_public,interest_to_public_numeric,general_harm,general_harm_numeric,attention_to_fact_check,attention_to_fact_check_numeric,weighted_score
262,165,1369796268613074688,"Amazing. The NYT acknowledges biological differences between men and women with respect to Covid and vaccines. Pretty unusual for them to stick to a binary model of sex, even tho they won't mention that men are more likely to die than women. https://t.co/dj4GfhHME6",1,0.6147799388380555,1,0.34592716945226476,1,0.9730537217110632,1,0.33773755205856015,1,0.8089247060050936,3.0804230880650376
100,208,1369756665755602688,Johnson and Johnston covid vaccines will be available tomorrow at Forand manor between the hours of 12:00-4:00pm. In order to receive this vaccine you must preregister by calling 3-1-1 or the beat covid hotline at 855-843-7620! 1/3,1,0.9248097603834706,1,0.2919401318277929,1,0.8820476127126136,1,0.01968363143727836,1,0.96143784273133,3.0799189790924855
57,361,1370375872088137728,"#India will manufacture the #US developed Johnson &amp; Johnson Covid vaccine as part of a #Quad initiative The project will be financed by #Japan &amp; #US, while #Australia will use its logistics to ship the vaccines to Southeast Asia and Pacific countries. https://t.co/709GI7nNks",1,0.9790411539782726,1,0.07523710255727445,1,0.944479484783232,1,0.1318672968369229,1,0.9477218257496612,3.078346863905363
126,339,1370330191965327104,"Some pharmacies in Toronto, Windsor and Kingston health units have already started offering Oxford-AstraZeneca vaccines to residents between the ages of 60 to 64. https://t.co/CjD3B1tz0m",1,0.8703937743196741,1,0.11571923179395482,1,0.8740133741141487,1,0.26880311154875247,1,0.947778894080808,3.076708385857338
108,20,1370054872733745152,"Don't panic if you see a lump on your armpit after COVID-19 vaccination, doctors say As more Canadians receive COVID-19 vaccines, more and more people might encounter a side effect that radiologists want the public to be more aware of: swelling under the https://t.co/Oi8gUcb0mi",1,0.9659579443308044,1,0.32727524466616065,1,0.8844486876820837,1,0.007558844025917222,1,0.887424504155033,3.072665224859999
227,248,1370401418960601088,"If Abbott wants to open Texas for business 100%, he should allow 100% of Texans to protect themselves from the coronavirus and those unwilling to show basic consideration for their fellow humans. - @HoustonChron business writer, @cltomlinson https://t.co/TJkggVQAKW",1,0.7948361555555185,1,0.27196379972050566,1,0.8762484508582872,1,0.32157538234752203,1,0.8041972536947325,3.0688210421765656
50,54,1370839111590801408,"The United States has administered 101,128,005 doses of COVID-19 vaccines in the country and distributed 133,337,525 doses as of Friday morning, the US Centers for Disease Control and Prevention said",1,0.9937565597727024,1,0.14782390000227708,1,0.956770689292845,1,0.012952699367143605,1,0.9479515725007384,3.059255420935706
229,167,1242329847655026688,Rwanda confirms 17 new COVID-19 cases bringing total to 36. 9 travellers from Dubai. 3 travellers from Kenya. 3 travellers from USA. 1 traveller from Qatar. 1 traveller from India. 1 contact of a previous case. https://t.co/T1awAmya7X,1,0.9161853997308697,1,0.4044499535607904,1,0.5752255197080556,1,0.1775955515733164,1,0.9808775897305544,3.0543340143035866
116,25,1369407692352159488,This Thursday and Friday from 1pm to 4pm CHCP will be taking walk-ups at three locations for COVID-19 vaccines for qualified individuals. #Vaccines https://t.co/vhYLS6WYfM,1,0.9471669838350038,1,0.23180415688686884,1,0.794110223723226,1,0.10084384235194,1,0.9778446956568932,3.0517699024539318
69,238,1367271180160405504,"I’m feeling great 24 hours after taking my second dose of COVID-19 vaccine. These vaccines are safe and effective and are how we'll get past this pandemic. When you're eligible, get your vaccine and do your part to beat COVID-19. #lagov https://t.co/JRJ1tj9AyQ",1,0.9327222608578912,1,0.189597997778707,1,0.9230545421218268,1,0.014845111560634616,1,0.9913561366924626,3.051576049011522
34,496,1369227110967955456,Big day today! The PNG Government has signed off on the regulatory approval needed for the #COVAX Facility to bring in the COVID-19 vaccines to #PNG to receive the AstraZeneca/Oxford vaccine and is making detailed plans for its deployment and use across the country. https://t.co/YmHXl1SPP8,1,0.9908509360119776,1,0.06606254158231917,1,0.9817022026888031,1,0.021681330195379545,1,0.9868913703799022,3.047188380858382
58,34,1369849308292464640,The Director of the Africa Centers for Disease Control and Prevention John Nkengasong has commended #China's efforts in helping African countries access #COVID19 #vaccines. He said the continent has set a minimum target of at least 60% of COVID-19 vaccine immunization. https://t.co/5EqkiBDEKt,1,0.9987674649516802,1,0.07296176465460802,1,0.89698135683909,1,0.09799425265062245,1,0.9753110473424462,3.0420158864384472
41,134,1369704101265743872,Glad the House passed the bipartisan VA VACCINE ACT to close the loopholes standing in the way of veterans getting the COVID vaccine. I cosponsored and voted for this legislation to ensure ALL veterans can receive their vaccines directly from the VA. https://t.co/R8MbWOyu3m,1,0.9752472550638552,1,0.11198703804067278,1,0.9598519493936698,1,0.005753762138271945,1,0.9882950460193828,3.0411350506558525
72,91,1366968641103667200,"On 28th February 2021, a rally involving nearly 350 cars was held in the township of Brampton in the Greater Toronto Area to mark the cooperation between New Delhi and Ottawa over the supply of made-in-India Covid-19 vaccines to Canada. #IndianCovidSheilds #StrongRelations",1,0.9918830423866772,1,0.1633934191710671,1,0.96678464329118,1,0.046607830139081985,1,0.8716985568157753,3.0403674918037815
197,37,1362400917031632896,Vaccines owe their very existence to multicultural collaboration. The experimental treatments that culminated in Edward Jenner’s first inoculation in 1796 grew out of smallpox precautions learned from the Ottoman empire and China – Sadakat Kadri https://t.co/AwcjShlvVQ,1,0.9456131623356464,1,0.27107951549475695,1,0.8163196915703771,1,0.23092283205786823,1,0.7758516598654737,3.0397868613241226
88,346,1370447194516504320,Missourians continue to die every day from COVID-19 and @HealthyLivingMo isn’t moving fast enough. We must do everything in our power- using all resources at our disposal- to get vaccines in the arms of Missourians who want them as quickly as possible. https://t.co/qVw2333MfB,1,0.9462793095788792,1,0.23630613706452286,1,0.8930922934307345,1,0.00626965448264738,1,0.9545310211981588,3.0364784157549423
42,273,1369645485968011264,"At least 37 states and Washington, D.C., now allow some residents with certain health problems to get vaccines, according to a New York Times survey. But the health issues granted priority differ from state to state, and even county to county. https://t.co/WUYHBwQpBi https://t.co/rv25w7cRxA",1,0.9547405967506052,1,0.06647556110075326,1,0.9780987339865252,1,0.045460493636442,1,0.9893153317446688,3.0340907172189944
47,355,1370160514383286272,"The Culinary Union strongly encourages you to get vaccinated. The COVID-19 vaccines are safe and effective. Getting vaccinated is a critical step to completely reopening Las Vegas, getting workers back to work, protecting our families, and helping our union stay strong. https://t.co/FkLKjmlvHJ",1,0.9525444836941616,1,0.08384131886915935,1,0.9636797878287532,1,0.03559226915040481,1,0.9932651197371234,3.0289229792796024
44,104,1369286437418512384,The CDC's VAERS database list 236 vaccines. The 2 COVID vaccines (Moderna and Pfizer) rank 3 and 4 in number of deaths reported after getting the vaccine. https://t.co/Oz6VpvcH2r Only particular polio and pneumonia vaccines have more deaths. And not that many more. https://t.co/kAriQ1E5Uj,1,0.9875097202170804,1,0.09510557413372622,1,0.9909124083360872,1,0.014517995887307955,1,0.9390522670341596,3.027097965608361
186,452,1295865664113012736,"JUST IN: Australia's Prime Minister says coronavirus vaccine will be compulsory, except for those with medical exemptions.",1,0.8391449634022765,1,0.5212040681520517,1,0.6842854022641963,1,0.517142195412585,1,0.46210996410278715,3.0238865933338968
79,58,1369956030633902080,"On this day last year @WHO declared Covid-19 a pandemic. And yesterday @BarrowPresident &amp; partners launched vaccination campaign as part of efforts to help end it. Vaccines are safe, effective &amp; save lives. We encourage all those eligible to get vaccinated. #VaccinesWork https://t.co/minWCp3nsM",1,0.9724837106208132,1,0.18302739140007773,1,0.863809024969764,1,0.02094871715515123,1,0.981818607665818,3.0220874518116236
124,288,1369965815026523904,"Canada is marking a day of national observance today- a year after the World Health Organization declared COVID-19 a global pandemic. We’ll take a look back at the impact of the virus, and a look forward at the hope the vaccines are bringing. https://t.co/jbsNv3DqHJ",1,0.9635290172359812,1,0.2748565720612701,1,0.7448667597507045,1,0.05075975092193963,1,0.9859140715656072,3.019926171535502
63,148,1370515467148918784,"President Biden and the leaders of Australia, India and Japan launched a plan on Friday to boost COVID-19 vaccine production and distribution in Asia. They also agreed to set up working groups to cooperate on vaccines, climate change and technology. https://t.co/CaaXTheBOe",1,0.9876958115427286,1,0.05886248702386365,1,0.9939427000328253,1,0.10201999985695576,1,0.8762912303592583,3.018812228815632
222,64,1369389879285661696,"Remember folks, the COVID vaccine - just like many vaccines - does not make you bullet proof. You still need to be vigilant. What the vaccines *will do* is improve your chances to not get COVID and significantly decrease severe illness from the disease if you do get it #COVID19",1,0.4171855033461871,1,0.8781541770255265,1,0.7689342450334242,1,0.10488319750419062,1,0.8471658013574962,3.0163229242668246
110,257,1369769974022107136,"We know many Albertans are anxious to book COVID-19 vaccine appointments and get their immunizations. Although vaccine supply has been limited to date, there are multiple shipments of all vaccines coming in. https://t.co/W2tEE7rqUx",1,0.949266565312396,1,0.16186469660592806,1,0.8797485448176309,1,0.11381030343278731,1,0.9073538097758408,3.012043919944583
95,485,1369458024604176384,Many thanks ⁦@thenewsoncnbc⁩ for hosting me this evening on how we adapt some very promising #covid vaccines to a weak infrastructure and health system for adult vaccine delivery. The good news: Biden Admin working hard to expand access. The bad news: the B.1.17 variant https://t.co/Lq7zz5atjf,1,0.9411816133027489,1,0.1621634492959041,1,0.9115103786586864,1,0.06992039998021582,1,0.9265416098565352,3.0113174510940905
40,75,1369136593710190336,"Gita Gopinath of IMF hails India's role during the coronavirus crisis by manufacturing and shipping vaccines to several countries. 'India has been at the forefront in fighting the Covid-19 pandemic and ""really stands out"" in terms of its vaccine policy' https://t.co/eYmJgBtRu9",1,0.9961131002567318,1,0.05264721248406201,1,0.9411643462710564,1,0.03479394619033882,1,0.986531599913842,3.011250205116031
141,411,1370961610735456256,"Nigeria Covid-19 vaccine update. During first wave C-19 in Nigeria, some politicians hoarded palliatives meant for the poor and distributed same as birthday souvenirs. Now we are waiting patiently to see the politician that will hoard and distribute c-19 vaccines as souvenirs",1,0.8615238542490875,1,0.307606521769183,1,0.896242522020445,1,0.04125054888496715,1,0.9037462144325012,3.010369661356184
122,241,1369624591660891904,Covid vaccines are safe for people with epilepsy (I had zero side effects and no seizures) and having Covid puts you at greater risk so please get that vaccine in your arm https://t.co/UYZYMRU1rY,1,0.8813251564569696,1,0.27603519005794297,1,0.8661766445700443,1,0.03109680467959164,1,0.9486606158319808,3.003294411596529
66,362,1368387967631249408,"Took my first dose of the COVID Vaccine today at V.R.Multi Speciality Hospital, Kurnool. Kudos to our scientists and doctors for their efforts. They developed Vaccines in shortest possible time. Also, appeal everyone to take Vaccine. Lets make #CoronaFreeIndia https://t.co/bgpM47KAKK",1,0.972506471346624,1,0.12807783702040454,1,0.9172364230682792,1,0.020108194504589005,1,0.9628001503011586,3.0007290762410554
