,tweet_id,tweet_text,verifiable,false_info,interest_to_public,general_harm,attention_to_fact_check,verifiable_numeric,false_info_numeric,interest_to_public_numeric,general_harm_numeric,attention_to_fact_check_numeric
98,1369373931124240384,"Vaccine deliveries continue to ramp up. At the end of the month, we'll begin receiving more than 1M doses from Pfizer and over 800,000 from Moderna. To follow how these vaccines are being distributed to provinces, check out the following link: https://t.co/FCEpU996ah https://t.co/EexFmuJzgT",1,0,1,0,1,0.35,0.62,0.65,0.13,0.55
99,1368917111842734080,"NEWS: Meijer prepares to give 10,000 coronavirus shots to Hoosier teachers and school staffers this week. https://t.co/keHvBxo0mu",1,0,1,0,1,0.5,0.57,0.41,0.22,0.79
100,1368570837780074496,"B.1.1.7 was first identified in the U.K and is now spreading in the US. Using a lentivirus-based pseudo-virus assay study shows that B.1.1.7 is probably not a neutralization escape VOC for COVID-19 vaccines. Moreover, B.1.1.7 is unlikely to⬆️ the risk of SARS-CoV-2 re-infection.",1,0,1,1,0,0.8,0.26,0.38,0.6,0.92
101,1368252283646074880,@ItaiMatumbike is talking about his own experience of having the COVID-19 vaccine. We’ve been using vaccines to eradicate + protect people against infectious diseases since the 18th century! Very interesting to hear about the different types of vaccine and how they work @ourNHCP,1,0,1,0,1,0.77,0.82,0.7,0.68,0.47
102,1370843358315343872,"As the weather warms and the promise of spring’s renewal is bolstered by increased optimism about the availability of COVID-19 vaccines, several of the symbolic centers of “life in D.C.” won’t return to pre-pandemic normal for the foreseeable future. https://t.co/RLPZWciYo0",1,0,1,0,1,0.05,0.6,0.53,0.83,0.07
103,1370841752094060288,"The risk of anaphylaxis is low, and those at highest risk have a history of anaphylaxis. We need to continue assurances that vaccinations are safe and necessary. Acute Allergic Reactions to mRNA COVID-19 Vaccines https://t.co/MCC5IfdOJ5 via @JAMA_current part of @JAMANetwork",1,0,1,0,1,0.09,0.05,0.84,0.03,0.71
104,1370793673626058752,"The Utah Department of Health said there are 491 new confirmed COVID-19 cases and 4 more deaths in the state Saturday. 25,687 more vaccines were administered. https://t.co/kxYATwps2O",1,0,1,0,1,0.89,0.04,0.77,0.54,0.39
105,1370383253736189952,A lot of people with pre-existing conditions are now on this list for vaccines... And the #COVID19 #vaccines supply is going up! @DHSWI @aarpwi https://t.co/dIMxLhJ3wV https://t.co/244iv0NqgK,1,0,1,0,1,0.86,0.8,0.48,0.49,0.79
106,1370119127214473216,"As COVID-19 rates fall and the availability of vaccines increases, we're making plans for more face-to-face classes and activities by Fall 2021. Details at ▶️ https://t.co/oENWnJYjKS",1,0,1,0,1,0.87,0.32,0.6,0.47,0.77
107,1370007867483447296,"The European Union's drugs regulator on Thursday recommended conditionally approving Johnson &amp; Johnson's single dose COVID-19 vaccine, as the bloc seeks to speed up a stuttering inoculation campaign and boost its supplies of vaccines.​ https://t.co/TcBmxd8WS3",1,0,1,0,1,0.73,0.1,0.81,0.56,0.1
108,1369819013811871488,LLUH has appts. for the Johnson &amp; Johnson one-dose vaccine. You do NOT have to be a LLUH patient to schedule an appointment. Appts. are available to residents 65+ and those in other eligible categories. Appts. must be made at https://t.co/M5K8sHoLxO https://t.co/jzZ8zSkDGP,1,0,1,0,1,0.96,0.99,0.57,0.5,0.01
109,1369817205781786624,Great news! Alaska will be first state to offer Covid-19 vaccine to anyone 16 and older! #bbn #Alaska #CovidVaccine #AcademicChatter https://t.co/jU0l7FmgWs,1,0,1,0,1,0.28,0.81,0.04,0.68,0.58
110,1369668272191381504,A group representing the pharmaceutical industry in the United States has written to President Joe Biden urging him to block efforts underway at the World Trade Organisation to create waivers for certain intellectual property rights and patents on Covid-19 vaccines. #sabcnews,1,0,1,0,1,0.17,0.18,0.47,0.17,0.28
111,1369414677210488832,"Additional doses of Covid-19 vaccines will be sought for provinces which are tourist destinations to boost confidence and the local economies there, according to Culture Minister Itthiphol Kunplome. #BangkokPost #Thailand https://t.co/nYgFBLXfiR",1,0,1,0,1,0.41,0.13,0.83,0.99,0.87
112,1369406895325384704,"All 50 states are now offering vaccines to teachers! This is an incredible and important step forward in keeping our children, educators and communities safe. https://t.co/WWPCFiQY1B",1,0,1,0,1,0.6,0.69,0.59,0.31,0.23
113,1369088864531456000,"More than 10.5 million vaccines have been administered statewide and as more people are vying for a chance to get the coronavirus vaccine, officials are now recruiting volunteers to help vaccine sites run more efficiently. https://t.co/3e78EoSwbT",1,0,1,0,1,0.84,0.04,0.09,0.59,0.55
114,1368953997441269504,"It’s been a year since the first COVID-19 case in Kentucky. During this time, our community has counted on Norton Healthcare for 200K COVID-19 tests, and, in less than 4 months, 100K COVID-19 vaccines. https://t.co/KXznbEGaCj",1,0,1,0,1,0.43,0.35,0.3,0.72,0.81
115,1368934476873670656,Blue Cross and Blue Shield of Alabama is providing 100% coverage for the administration of COVID-19 vaccines during the government’s phased-in vaccine distribution. Blue Cross is recommending the COVID-19 vaccine for those currently eligible. Full release: https://t.co/1cm8BO6cLo https://t.co/YSor7GyymC,1,0,1,0,1,0.21,0.32,0.58,0.91,0.68
116,1368850567536185088,"#Nepal received 348,000 doses of the #COVID-19 vaccine delivered through #COVAX - a partnership between CEPI, Gavi, UNICEF and WHO - to ensure low- and middle-income countries have access to vaccines. No one is safe until everyone is safe. #TeamEurope https://t.co/9zNxJsRGxt",1,0,1,0,1,0.8,0.67,0.68,0.08,0.82
117,1368682877500723200,"ICYMI: Vermonters 55 and older with select conditions can sign up for vaccines Monday morning. For more information about where and other groups eligible in the coming weeks, head here: https://t.co/eeLbg3Cpea https://t.co/3xFhfFsMMG",1,0,1,0,1,0.71,0.35,0.53,0.7,0.28
118,1368609730831265536,"Russian intelligence agencies mounted a campaign to undermine confidence in Pfizer and other Western #vaccines, using online publications questioning the vaccines’ development and safety. #Disinformation https://t.co/WU0QYUYRab",1,2,1,1,0,0.51,0.86,0.81,0.18,0.84
119,1368484330406879232,Africa-zambian leader Dr. .Mumba refuses covid vaccine says no should have this vaccine in their body until it is fully known what's in the vaccines and what it does to the body. https://t.co/GKijGrHoSU,1,2,1,1,0,0.19,0.17,0.51,0.41,0.43
120,1367151502855397120,Unilateral adenopathy is not an uncommon benign side effect of vaccines- that is the immune response- your body at work. It is benign and will resolve. https://t.co/XPGnwRkKG9 @CI_Journal @BreastImaging @Forbes @KizzyPhD @KemiMDRad @DrGMcGinty #EndTheConfusion #COVID19Vaccine,1,0,1,0,1,0.98,0.96,0.55,0.76,0.44
121,1362400917031632896,Vaccines owe their very existence to multicultural collaboration. The experimental treatments that culminated in Edward Jenner’s first inoculation in 1796 grew out of smallpox precautions learned from the Ottoman empire and China – Sadakat Kadri https://t.co/AwcjShlvVQ,1,0,1,0,1,0.07,0.49,0.8,0.43,0.78
122,1371109762146918400,"NEWS: Early Friday morning, Pitt-Johnstown Nursing Department members joined forces to administer a few hundred COVID-19 vaccines to residents of the Town House, Vine and Connor Towers in downtown Johnstown. https://t.co/gWSsgLNVj4",1,0,1,0,1,0.41,0.02,0.38,0.55,0.81
123,1370857453408022528,"All 3 FDA approved vaccines are 100% effective at preventing hospitalizations and death. Get whichever vaccine you are able to as soon as it's offered to you, it could save your life. Register for the COVID-19 vaccine at https://t.co/nQqh5Md5O4 or by calling 1-855-600-3453. https://t.co/FtXiBEY3of",1,0,1,0,1,0.61,0.84,1.0,0.64,0.97
124,1370581642499256320,"As of Friday, four Arizona counties were administering COVID-19 vaccines to people 65 and older, while nine more had lowered the threshold to people 55 and older. Two counties, Gila and Greenlee, are allowing anyone older than 16 to register for a shot. https://t.co/1O2iB5JUHK",1,0,1,0,1,0.4,0.74,0.42,0.51,0.16
125,1370557609271513088,"covid death rate: 2.21% y'all: this isn't that serious, i'll survive blood clots correlated to (correlation ≠ causation) one vaccine: 0.000187% y'all: vaccines are a hoax and unsafe, i can't risk it",1,0,1,0,1,0.32,0.85,0.35,0.13,0.95
126,1370445047448145920,Our Mar. 19 vaccine clinic is now FULL. The next #COVID19 (Pfizer) vaccine clinic for ages 50+ or those w/certain health conditions or professions will be Mar. 22 from 7:30am – 7:30pm. https://t.co/PZlgtDQW07 Online &amp; phone sign-up begins Mar. 16 at noon. https://t.co/1w6C7yOXM9 https://t.co/wy1k9loFhL,1,0,1,0,1,0.51,0.15,0.63,0.46,0.46
127,1370424635515371520,Most side effects from COVID-19 vaccines are minimal and only last about 36 hours. Here are some examples: Pain where the shot was given Fatigue Headache Muscle pain Fever Chills https://t.co/Jf2VGZKXpT,1,0,1,0,1,0.3,0.3,0.65,0.63,0.36
128,1370394465911902208,"With 3 #COVID19 vaccines rolling out across the US, @umichsph epidemiologist Arnold Monto — who led the @US_FDA committee that evaluated and recommended them — joined @Local4News to reflect on the success of the vaccines and talk about what's next. MORE: https://t.co/dW7mQ4ekPo https://t.co/7DkSuDJuJC",1,0,1,0,1,0.21,0.66,0.09,0.84,0.23
129,1370394444567080704,@musica1a @markoskrtic @FralickMike @ThrombosisCan The potentially small -&gt; no increased clot risk with vaccines is obliterated by the clot risk with COVID disease. So even individuals with high risk thrombophilias will benefit from the vaccine. We don't want our patients getting COVID (and the scary clot risk it carries.),1,0,1,0,1,0.4,0.33,0.28,0.05,0.01
130,1370139647272050688,"Don't throw away your shot! When it's your turn, get vaccinated with the first vaccine available to you. This will help protect all of us from COVID-19. Any of the COVID-19 vaccines will reduce severe disease and death. https://t.co/euicXnt2SU",1,0,1,0,1,0.71,0.69,0.21,0.9,0.9
131,1370123409770827520,"More than 98 million doses of COVID-19 vaccines have been administered in the U.S., according to data from the CDC. The 7-day average is now at 2.2 million shots per day and climbing. https://t.co/rTMNVoxus8",1,0,1,0,1,0.48,0.15,0.3,0.99,0.94
132,1370050840631910400,"Volunteered at a COVID-19 vaccination event yesterday where we got about 1,000 Moderna shots into arms. Wonderful to see so many people excited about getting their vaccines and ending this pandemic! #VaccinesWork",1,0,1,0,1,0.4,0.67,0.67,0.7,0.15
133,1369964010087591936,"#COVID-19 has killed over a hundred thousand people across Africa, decimated economies, and pushed millions of people into poverty and hunger with no end in sight unless there is a shift to ensure immediate full access to vaccines We need a #PeoplesVaccine, not a profit vaccine. https://t.co/Qy6ZsQu4aj",1,0,1,0,1,0.93,0.08,0.46,0.44,0.65
134,1369758896676552704,"$MRNA First Participants Dosed in Study Evaluating mRNA-1273 COVID-19 Booster Vaccine; In parallel, NIAID, part of NIH will conduct Phase 1 clinical trial to assess the monovalent and multivalent modified mRNA-1273 vaccines (More at https://t.co/BOqRdzA5MH)",1,0,1,0,1,0.61,0.84,0.27,0.49,0.11
135,1369747002901237504,"$265 billion -- about 8.5% of the bill -- is specifically listed for things like COVID testing, protective gear, treatments, vaccines and distribution. This might be where the 9% claim originates. https://t.co/Gy3w9lFQ4n",1,0,1,0,1,0.76,0.99,0.69,0.5,0.47
136,1369679240199872512,"COVID-19 Vaccines by appointment only - Today and Friday, March 10th &amp; 12th, at Kingsbrook Medical Center from 7:30AM - 7PM https://t.co/TNdD9j0fCN",1,0,1,0,1,0.39,0.43,0.54,0.35,0.61
137,1369677374544089088,"#COVID19 #JoeBiden to announce that U.S. will secure an additional 100 million doses of J&amp;J vaccine and Merck, just over a week after announcing that his administration had helped broker a deal between the rival companies https://t.co/qVsOqwtpSv #JohnsonAndJohnson #vaccines",1,0,1,0,1,0.79,0.35,0.57,0.04,0.43
138,1369659952655122432,A new US administration. A #Brexit deal. COVID-19 vaccines. Find out CEOs' concerns and expectations for 2021 in our new Global CEO Survey report launching 11 March. Register for our launch event here. &gt;&gt; https://t.co/K7zmC48ff9 #CEOSurvey @PwC_Italia https://t.co/W80ZeslI3B,1,0,1,0,1,0.94,0.53,0.72,0.8,0.09
139,1369523132512407552,"With more vaccine on hand than it can distribute, the U.S. state of Alaska opens COVID vaccines up to everyone aged 16 and older https://t.co/87sY02jdj1",1,0,1,0,1,1.0,0.43,0.4,0.65,0.76
140,1369471817006555136,"COVID-19 vaccines are now available for all individuals who live or work in Alaska and are age 16 and older, more information on signing up at https://t.co/BzFAvRyJxV",1,0,1,0,1,0.13,0.29,1.0,0.38,0.01
141,1369470445402136320,There’s only one thing that really matters: all three FDA-authorized vaccines seem to work equally well — close to 100% — at preventing hospitalization and death https://t.co/2HaXHdCFQr,1,0,1,0,1,0.58,0.19,0.12,0.22,0.36
142,1369421498117722112,"#Instagram's own #algorithm recommended false claims about COVID-19, vaccines and the 2020 U.S. election to people who appeared interested in related topics, according to a new report from a group that tracks #online #misinformation. Report: https://t.co/xe3Wv3D2Lx",1,0,1,0,1,0.94,0.62,0.65,0.19,0.83
143,1369383646138884096,"The Benton County Mass Vaccination Site is a well-oiled machine, having distributed over 25,000 vaccines since it opened at the end of January. I had the chance to tour the site and see firsthand how staff, service members, and volunteers are doing their part to defeat COVID-19. https://t.co/I8RLPTs9xI",1,0,1,0,1,0.04,0.51,0.2,0.31,0.13
144,1369364914532401152,"For even more information on the COVID-19 vaccines, transmission, and our return to normal, join us for a virtual event this Thursday at 12:30 EST for a conversation featuring @MonicaGandhi9 , @DrPaulOffit , @DrOnyemaOgbuagu and @EricTopol.",1,0,1,0,1,0.68,0.14,0.41,0.33,0.36
145,1369335080863338496,"Ross Silverman (@PHLU) discusses new @CDCgov travel guidelines, 'vaccine passports', and the choice of vaccines now that there are three authorized options in his weekly review for the #WISEIndiana COVID-19 Daily Digest. Read more -&gt; https://t.co/2CmsKIXl69.",1,0,1,0,1,0.17,0.19,0.94,0.46,0.59
